date,geo,x1,x2,event_1,event_2,y
2022-06-06,geo_a,5527.640078344419,0.0,0,0,2647.5963552132916
2022-06-06,geo_b,8849.257500232263,8063.918385910292,0,0,682.4062800764611
2022-06-13,geo_a,6692.65569170821,0.0,0,0,5020.823907258938
2022-06-13,geo_b,9073.817993786679,9354.01458487539,0,0,3753.10489692786
2022-06-20,geo_a,7124.016733043478,0.0,0,0,6184.322132435095
2022-06-20,geo_b,7867.854557804367,5608.112520812873,0,0,3329.27995298674
2022-06-27,geo_a,7725.169901979232,0.0,0,0,5446.374631189499
2022-06-27,geo_b,9712.332359141208,11760.981800372854,0,0,7544.19218772877
2022-07-04,geo_a,8545.792935448057,0.0,0,0,10058.970813696422
2022-07-04,geo_b,6747.8843697462635,6774.114961000093,0,0,2359.259385096635
2022-07-11,geo_a,4163.327718660046,0.0,0,0,9012.54296337361
2022-07-11,geo_b,4704.243293516047,0.0,0,0,1751.2495015391942
2022-07-18,geo_a,4402.46256146619,0.0,0,0,5279.071079797145
2022-07-18,geo_b,6692.6390853306875,0.0,0,0,4935.24310745893
2022-07-25,geo_a,5131.455277414367,0.0,0,0,8126.444192724619
2022-07-25,geo_b,7052.102731275367,0.0,0,0,8927.669578538256
2022-08-01,geo_a,5324.033292250826,0.0,0,0,7616.37379220119
2022-08-01,geo_b,4751.904478683533,0.0,0,0,4885.755900585387
2022-08-08,geo_a,3291.2993646159575,0.0,0,0,8716.378472409411
2022-08-08,geo_b,5603.684837220778,0.0,0,0,6734.681930893299
2022-08-15,geo_a,2340.2775497977345,0.0,0,0,8451.250776247012
2022-08-15,geo_b,3839.60459851721,0.0,0,0,8039.762848432854
2022-08-22,geo_a,3291.0102693873887,0.0,0,0,8534.217958776786
2022-08-22,geo_b,1711.434202522758,0.0,0,0,4359.740290753299
2022-08-29,geo_a,3407.5202469633623,0.0,0,0,6091.115784643378
2022-08-29,geo_b,3169.6141044025208,0.0,0,0,5101.842589633381
2022-09-05,geo_a,5394.365911780652,0.0,0,0,5751.836188744454
2022-09-05,geo_b,5253.971311088555,0.0,0,0,8143.892092922072
2022-09-12,geo_a,865.2697728907597,0.0,0,0,5392.45349796673
2022-09-12,geo_b,5762.820087231416,0.0,0,0,3625.6635999428177
2022-09-19,geo_a,9.230471631441105,0.0,0,0,7168.834398186466
2022-09-19,geo_b,5649.567107907853,0.0,0,0,5959.917256226297
2022-09-26,geo_a,3255.4986982820733,0.0,0,0,8005.7606634525055
2022-09-26,geo_b,5745.979854313924,0.0,0,0,5424.867140829986
2022-10-03,geo_a,4781.728738158502,0.0,0,0,4245.110687235871
2022-10-03,geo_b,7968.998716800863,0.0,0,0,2949.4121300938505
2022-10-10,geo_a,4538.802550536973,0.0,0,0,3534.7473316240325
2022-10-10,geo_b,6078.398549151078,0.0,0,0,2842.9716084018983
2022-10-17,geo_a,5851.489420484193,0.0,0,0,9194.658268391873
2022-10-17,geo_b,7756.33005330157,0.0,0,0,5678.251269825295
2022-10-24,geo_a,5430.292530638944,0.0,0,0,5785.946672702777
2022-10-24,geo_b,6913.848616814011,0.0,0,0,980.276602363601
2022-10-31,geo_a,3923.6107755242515,0.0,0,0,7209.160052276932
2022-10-31,geo_b,5139.672704453109,0.0,0,0,1110.2994033386694
2022-11-07,geo_a,5235.29391358389,0.0,1,0,10341.870521255569
2022-11-07,geo_b,4372.2234792656745,0.0,1,0,5111.356402467293
2022-11-14,geo_a,3789.6402017595283,0.0,0,0,4680.978374023215
2022-11-14,geo_b,5773.923729088045,0.0,0,0,1365.93796055966
2022-11-21,geo_a,3894.065052309024,0.0,0,0,3341.861487958053
2022-11-21,geo_b,5811.770313680061,0.0,0,0,1317.7827668042173
2022-11-28,geo_a,3346.1160043234727,0.0,0,0,4832.6563842245705
2022-11-28,geo_b,5590.050247403083,0.0,0,0,799.0596166252135
2022-12-05,geo_a,2555.081134040311,0.0,0,0,1613.2952529392117
2022-12-05,geo_b,5536.247909948668,0.0,0,0,163.41469711799985
2022-12-12,geo_a,3041.062157055522,0.0,0,0,1281.428919760991
2022-12-12,geo_b,4165.455249658575,0.0,0,0,294.77216068852414
2022-12-19,geo_a,4549.232207624161,0.0,0,0,1986.719456875089
2022-12-19,geo_b,2704.395848646106,0.0,0,0,2244.603788096334
2022-12-26,geo_a,5481.876716169791,0.0,0,0,2015.3157598204407
2022-12-26,geo_b,1888.2567445539662,0.0,0,0,2983.5083448591527
2023-01-02,geo_a,0.0,8908.566648609636,0,0,1604.1597806167522
2023-01-02,geo_b,0.0,0.0,0,0,322.4988176867947
2023-01-09,geo_a,0.0,6787.105864783351,1,0,1359.9970776298558
2023-01-09,geo_b,0.0,0.0,1,0,4838.232943790386
2023-01-16,geo_a,0.0,7711.4124798037965,0,0,5161.360267134064
2023-01-16,geo_b,0.0,0.0,0,0,4597.722980895365
2023-01-23,geo_a,0.0,8247.646822201146,0,0,1043.8727350746371
2023-01-23,geo_b,0.0,0.0,0,0,2637.3858446227646
2023-01-30,geo_a,0.0,9755.972987604964,0,0,1017.4492146261204
2023-01-30,geo_b,0.0,0.0,0,0,2027.9484135666717
2023-02-06,geo_a,0.0,3613.894513188301,0,0,3883.1985483017
2023-02-06,geo_b,0.0,3861.09400450351,0,0,2550.5132775806433
2023-02-13,geo_a,0.0,4024.910084078599,0,0,260.4331771879127
2023-02-13,geo_b,0.0,7152.888812433498,0,0,426.05334148426164
2023-02-20,geo_a,0.0,5952.446889906741,1,0,232.430659556475
2023-02-20,geo_b,0.0,8262.726814588705,1,0,6896.151762559448
2023-02-27,geo_a,0.0,4872.758758269757,0,0,393.5137671053314
2023-02-27,geo_b,0.0,6417.663724496215,0,0,1505.813834393922
2023-03-06,geo_a,0.0,2221.929020707105,0,0,643.5758098378778
2023-03-06,geo_b,0.0,3917.4079942208236,0,0,1316.0044239508954
2023-03-13,geo_a,7264.9942127795475,5569.888590851712,0,0,583.8426317789798
2023-03-13,geo_b,5088.222562273846,8152.66185578762,0,0,6419.4122782484765
2023-03-20,geo_a,8189.7691619269035,1971.0191847181213,0,0,269.83665649601727
2023-03-20,geo_b,8151.712003650422,5406.566432521001,0,0,638.7469658765236
2023-03-27,geo_a,8228.255499408831,7808.02603990775,0,0,1144.2481807138545
2023-03-27,geo_b,8399.252874475276,6704.491023558784,0,0,3809.427094192569
2023-04-03,geo_a,7648.228381799774,8282.46137286351,0,0,1497.7665976164942
2023-04-03,geo_b,10376.428518817345,7661.145690498961,0,0,5606.604451840973
2023-04-10,geo_a,5330.722439405843,4352.768592860122,0,0,3927.9391422375734
2023-04-10,geo_b,9515.266657906268,7425.008237263127,0,0,1190.4145119080856
2023-04-17,geo_a,4965.7077925796475,9611.966465048903,0,0,2304.0656052862464
2023-04-17,geo_b,9372.964398314052,10566.238985360935,0,0,4215.078906872322
2023-04-24,geo_a,2976.741968549073,6910.810319270525,0,0,683.1179894087476
2023-04-24,geo_b,8581.935464066284,9583.566207482194,0,0,3501.703544927992
2023-05-01,geo_a,3067.815529391334,5507.302061674217,0,0,2582.375239672701
2023-05-01,geo_b,7638.244156381587,4600.736539541416,0,0,2032.1077317210963
2023-05-08,geo_a,4568.2162554404895,7876.090515946009,0,0,3037.670544835461
2023-05-08,geo_b,7049.212336630362,6545.1104420240345,0,0,996.7346360692165
2023-05-15,geo_a,5468.777196917306,7353.443017319613,0,0,1212.789067190923
2023-05-15,geo_b,8314.999962093121,4409.858068553711,0,0,6198.792175292692
2023-05-22,geo_a,7498.336747442099,8618.180259164314,0,0,7818.043135048385
2023-05-22,geo_b,6308.692236897441,7941.201193036831,0,0,2485.7468070004657
2023-05-29,geo_a,6205.579368564397,1118.2870118019528,0,0,3550.312979603716
2023-05-29,geo_b,7408.245871793751,8003.119494214595,0,0,5028.481269302716
2023-06-05,geo_a,7993.174588956835,7476.803534797559,0,0,4429.337743867423
2023-06-05,geo_b,5750.512278413424,5460.082402657138,0,0,1663.8608053648654
2023-06-12,geo_a,6820.945918633081,6947.064925781291,0,0,5661.951140639486
2023-06-12,geo_b,6668.90635075591,5818.336862151493,0,0,2935.6938268826525
2023-06-19,geo_a,6610.427349995188,6636.965310276994,0,0,5024.7017566211925
2023-06-19,geo_b,5902.372728107133,4908.957543141575,0,0,4618.748936242628
2023-06-26,geo_a,2351.322702586618,6601.486469573122,0,0,9569.186094880655
2023-06-26,geo_b,5475.315346744396,7566.935123727277,0,0,6956.903333957846
2023-07-03,geo_a,2250.578547419929,5272.06545942919,0,1,5867.615354383213
2023-07-03,geo_b,6444.167358560117,6083.727883738843,0,1,4898.2477282126365
2023-07-10,geo_a,1617.2206107195125,3846.3009678298467,0,0,8987.764585116127
2023-07-10,geo_b,6607.693936570453,5150.607842982691,0,0,6365.210167091671
2023-07-17,geo_a,0.0,7736.156631584149,0,0,6538.061934844301
2023-07-17,geo_b,5516.176118703439,10999.629749338526,0,0,7424.1906808827
2023-07-24,geo_a,1349.8931071734032,7280.578580334999,0,0,8908.58535936977
2023-07-24,geo_b,4908.651882232224,6640.002839574407,0,0,8531.348402970243
2023-07-31,geo_a,3066.152197838672,0.0,0,0,8397.491836229516
2023-07-31,geo_b,6066.242599378926,3399.227122392064,0,0,6136.540362772839
2023-08-07,geo_a,1803.4377975948628,0.0,0,0,6750.785189756497
2023-08-07,geo_b,4955.602209697993,6011.890850806444,0,0,6617.172892668201
2023-08-14,geo_a,2143.5138110565676,0.0,0,0,12348.836228192496
2023-08-14,geo_b,5337.883309755839,4415.7937948658855,0,0,3435.3472859591334
2023-08-21,geo_a,2169.7562347476633,0.0,0,0,12672.034097152271
2023-08-21,geo_b,5930.589820436981,4922.132923325455,0,0,2051.520595214085
2023-08-28,geo_a,5881.854444392545,0.0,0,0,7546.976171438475
2023-08-28,geo_b,5461.75963651161,3421.59672795486,0,0,9110.2643149812
2023-09-04,geo_a,7265.14119643005,0.0,0,0,10503.038492180849
2023-09-04,geo_b,5018.081946410197,0.0,0,0,4623.594332680506
2023-09-11,geo_a,5042.365128428084,0.0,0,0,8818.759547308875
2023-09-11,geo_b,3153.577145714744,0.0,0,0,5199.996758034423
2023-09-18,geo_a,6746.647700657622,0.0,0,0,8131.309762478954
2023-09-18,geo_b,2609.847916736433,0.0,0,0,2740.70214198423
2023-09-25,geo_a,6635.62959793775,0.0,0,0,9110.10814770531
2023-09-25,geo_b,2380.54112600796,0.0,0,0,6281.954817877124
2023-10-02,geo_a,4205.47526512379,0.0,0,0,8198.448597559109
2023-10-02,geo_b,2546.8262027429296,0.0,0,0,2979.5724895960157
2023-10-09,geo_a,4907.212661341064,0.0,0,1,7503.7978557728175
2023-10-09,geo_b,4534.827691978959,0.0,0,1,1420.2519399757887
2023-10-16,geo_a,8772.628439113154,0.0,0,0,9950.962134372252
2023-10-16,geo_b,7437.78056485098,0.0,0,0,3945.833949256791
2023-10-23,geo_a,5814.413390903337,0.0,0,0,6954.828330225117
2023-10-23,geo_b,6398.239936302702,0.0,0,0,1727.7668956110122
2023-10-30,geo_a,5470.51080712818,0.0,0,0,6634.097971185374
2023-10-30,geo_b,6083.754423760773,0.0,0,0,5270.5946091643555
2023-11-06,geo_a,8308.954315281118,0.0,0,0,2640.8592223005894
2023-11-06,geo_b,6501.131537665011,0.0,0,0,411.9811856978623
2023-11-13,geo_a,5763.9321917419065,0.0,0,0,4192.634859176298
2023-11-13,geo_b,7754.269455071805,0.0,0,0,210.4008113036301
2023-11-20,geo_a,7608.201179543963,0.0,0,0,2338.0488221781197
2023-11-20,geo_b,10555.07748660196,0.0,0,0,1492.1453379573504
2023-11-27,geo_a,5500.3027068663505,0.0,0,0,6327.669512546404
2023-11-27,geo_b,9804.457468390574,0.0,0,0,1110.8146063145498
2023-12-04,geo_a,6916.965931902363,0.0,0,0,3553.9599905822606
2023-12-04,geo_b,9588.441695573356,0.0,0,0,1343.0098722554922
2023-12-11,geo_a,7423.264680676199,0.0,0,0,1588.4544232368942
2023-12-11,geo_b,7872.71207520306,0.0,0,0,92.69048949096369
2023-12-18,geo_a,9207.786095584823,0.0,0,0,1004.1465559350322
2023-12-18,geo_b,8144.510874116102,0.0,0,0,1241.5179345298102
2023-12-25,geo_a,8106.708240334595,0.0,0,0,115.79196784020128
2023-12-25,geo_b,8143.267947796465,0.0,0,0,1761.1745451177264
2024-01-01,geo_a,7443.562731991572,0.0,0,0,321.61369273544454
2024-01-01,geo_b,7814.747390562692,0.0,0,0,494.21785461582755
2024-01-08,geo_a,8428.003172182167,0.0,0,0,1894.6989353610616
2024-01-08,geo_b,7600.6875439006735,0.0,0,0,3322.9668673349083
2024-01-15,geo_a,6463.857373940395,0.0,0,0,662.3146735913856
2024-01-15,geo_b,5901.304828813166,0.0,0,0,2560.465795306156
2024-01-22,geo_a,5409.058053822989,0.0,0,0,570.700430096767
2024-01-22,geo_b,6878.533017524362,0.0,0,0,1729.0553805361396
2024-01-29,geo_a,2689.384743365481,0.0,0,0,823.338851187089
2024-01-29,geo_b,6403.239402546067,0.0,0,0,3462.4803060427944
2024-02-05,geo_a,2716.405502859591,0.0,0,0,1465.5914248838758
2024-02-05,geo_b,5795.035894960018,0.0,0,0,756.6812327999876
2024-02-12,geo_a,2665.3332250261883,0.0,0,0,4264.712081527671
2024-02-12,geo_b,5657.643100774941,0.0,0,0,4438.549018031203
2024-02-19,geo_a,1206.7963935789462,0.0,0,1,1706.2629984432765
2024-02-19,geo_b,4337.168509764116,0.0,0,1,1185.6770258254082
2024-02-26,geo_a,1233.997614303691,7058.961172794637,0,0,1816.9220901891413
2024-02-26,geo_b,3887.0623067721244,0.0,0,0,3083.687227478922
2024-03-04,geo_a,2246.9548148513313,0.0,0,0,1897.1595831799923
2024-03-04,geo_b,798.1581452623759,0.0,0,0,1505.709909273861
2024-03-11,geo_a,1652.4649564890092,7307.854309719802,0,0,784.35055299124
2024-03-11,geo_b,2081.168893033269,0.0,0,0,449.0350675059622
2024-03-18,geo_a,1721.340169796701,6325.782395921788,0,0,1579.5865552825398
2024-03-18,geo_b,6214.675246831146,0.0,0,0,5428.4704194390415
2024-03-25,geo_a,2703.3095379061274,3023.613287213071,0,0,2398.870435572772
2024-03-25,geo_b,6201.8999118911715,0.0,0,0,4310.31123826904
2024-04-01,geo_a,3636.245503442042,5614.214085049365,0,0,1157.264169970849
2024-04-01,geo_b,8248.044675146179,6008.882140677456,0,0,5938.057744213867
2024-04-08,geo_a,4186.224080730827,6114.511647331231,0,0,1537.1526958859927
2024-04-08,geo_b,6988.836845900746,6353.640034555974,0,0,1090.8495902971822
2024-04-15,geo_a,3450.365708121595,6014.448832975992,0,0,21.550548699230436
2024-04-15,geo_b,7153.053679674553,6761.239436340829,0,0,2829.748947583472
2024-04-22,geo_a,2121.011073499021,7475.186867288834,0,0,1014.9165386804332
2024-04-22,geo_b,5680.087989936474,3863.588744857749,0,0,2085.3651121980943
2024-04-29,geo_a,4352.225767323586,6903.344368237527,0,0,1940.427457672815
2024-04-29,geo_b,6376.933469282672,7189.78547465599,0,0,5145.850077315335
2024-05-06,geo_a,7879.793444257716,7999.239844528588,0,0,421.0440879754087
2024-05-06,geo_b,8354.638861749172,8576.152523873003,0,0,1732.3727963737974
2024-05-13,geo_a,6002.701714616979,8479.704746105223,0,0,7182.458829634585
2024-05-13,geo_b,7438.154292384448,7851.8886407375885,0,0,3160.0473881922426
2024-05-20,geo_a,6243.715891562523,6768.098277430467,0,0,1593.9891676744146
2024-05-20,geo_b,6964.8194284233605,7147.956633479819,0,0,4841.517932248254
2024-05-27,geo_a,3856.69167960108,5555.755948929311,0,0,1284.7897832172378
2024-05-27,geo_b,5152.084713732696,9258.705712782708,0,0,599.6986551409922
2024-06-03,geo_a,2643.8676006611668,5287.131817222034,0,0,7735.791468394528
2024-06-03,geo_b,4605.974839654183,7076.7283236652775,0,0,2408.0087944339143
2024-06-10,geo_a,2480.1793488414064,6449.657460223345,0,0,11057.707552896294
2024-06-10,geo_b,7107.260413176907,5813.2385190758705,0,0,4898.241864541781
2024-06-17,geo_a,5551.151237451779,6368.147471437717,0,0,9276.480153944298
2024-06-17,geo_b,7255.305121215622,9424.836281274274,0,0,3676.715657015485
2024-06-24,geo_a,6620.065109734573,8727.45670957791,0,0,5062.896205571655
2024-06-24,geo_b,6842.917398580817,5389.073636928918,0,0,5782.675008233574
2024-07-01,geo_a,7508.220958906505,9204.98801922045,0,0,8816.344525195102
2024-07-01,geo_b,6784.318632187171,10748.187315491836,0,0,6762.864909992648
2024-07-08,geo_a,5786.5626707226365,7248.194371318332,0,0,6557.70003645936
2024-07-08,geo_b,5507.002784981753,8082.648415762151,0,0,402.5376419907869
2024-07-15,geo_a,6670.582378731913,7364.263782003161,0,0,7486.026568809434
2024-07-15,geo_b,3729.648202381346,7366.305821796617,0,0,7161.333757122276
2024-07-22,geo_a,6344.585252320054,7800.877930095159,0,0,8485.767298819108
2024-07-22,geo_b,6184.320711075391,5745.366386926517,0,0,7940.109207116763
2024-07-29,geo_a,6420.6812407917605,4821.916184502563,0,0,7565.653677559055
2024-07-29,geo_b,8657.56911015582,8237.415794823351,0,0,11002.97913936097
2024-08-05,geo_a,7083.914760081149,7030.638736274246,0,0,10826.78860912574
2024-08-05,geo_b,9623.124224547455,3769.4460509214773,0,0,9972.25236573925
2024-08-12,geo_a,7490.04168805573,9753.685184771475,0,0,8883.191668199215
2024-08-12,geo_b,10082.623816545802,7488.9406294382825,0,0,5494.564305417065
2024-08-19,geo_a,0.0,5345.27671183893,0,0,10174.879533516661
2024-08-19,geo_b,0.0,8439.185768203315,0,0,9976.696562629262
2024-08-26,geo_a,0.0,7637.081986634415,0,0,11131.482229957974
2024-08-26,geo_b,0.0,4341.5518503428075,0,0,7884.412295380118
2024-09-02,geo_a,0.0,4924.3451457317105,0,0,8041.273627722146
2024-09-02,geo_b,0.0,7902.0915561397,0,0,7100.238498973745
2024-09-09,geo_a,0.0,4377.819124286694,0,0,10102.91646207476
2024-09-09,geo_b,0.0,10042.087747079839,0,0,3255.629654560531
2024-09-16,geo_a,0.0,5594.070134509944,0,0,8503.229548584242
2024-09-16,geo_b,0.0,9466.05353163025,0,0,5742.544289783608
2024-09-23,geo_a,0.0,0.0,0,0,13812.080256743679
2024-09-23,geo_b,0.0,1719.0906332204313,0,0,4621.107381429452
2024-09-30,geo_a,0.0,0.0,0,0,5770.9194054097325
2024-09-30,geo_b,0.0,8215.649714116515,0,0,363.6056059930966
2024-10-07,geo_a,0.0,0.0,0,0,6068.8356048660125
2024-10-07,geo_b,0.0,0.0,0,0,3172.1964443926877
2024-10-14,geo_a,0.0,0.0,0,0,10137.422567613601
2024-10-14,geo_b,0.0,6453.79887481338,0,0,2285.115213488421
2024-10-21,geo_a,0.0,0.0,0,0,2203.017991535562
2024-10-21,geo_b,0.0,6645.354049901459,0,0,2976.7173025893917
2024-10-28,geo_a,1921.2763224901755,0.0,0,0,6655.478580894176
2024-10-28,geo_b,5381.66234189643,0.0,0,0,1449.510236845476
2024-11-04,geo_a,1729.2505887268148,0.0,0,0,9820.153177508562
2024-11-04,geo_b,5052.758681467784,0.0,0,0,1653.5415997145315
2024-11-11,geo_a,3239.3377628428607,0.0,0,0,5394.292870486694
2024-11-11,geo_b,7038.464613880252,0.0,0,0,945.6861515992562
2024-11-18,geo_a,6042.299452241035,0.0,0,0,3412.656827128057
2024-11-18,geo_b,9765.063238001801,0.0,0,0,1858.711363153863
2024-11-25,geo_a,3840.046644736294,0.0,0,0,1735.1960597383033
2024-11-25,geo_b,5144.6089182200485,0.0,0,0,1787.0532994017217
2024-12-02,geo_a,0.0,0.0,0,0,1468.7408247141127
2024-12-02,geo_b,0.0,0.0,0,0,776.9533651627406
2024-12-09,geo_a,0.0,0.0,0,0,192.09556408241212
2024-12-09,geo_b,0.0,0.0,0,0,1400.5290193135406
2024-12-16,geo_a,0.0,0.0,0,0,1121.971059319212
2024-12-16,geo_b,0.0,0.0,0,0,1267.863155108017
2024-12-23,geo_a,0.0,0.0,0,0,5089.246935944286
2024-12-23,geo_b,0.0,0.0,0,0,1275.448995799526
2024-12-30,geo_a,0.0,0.0,0,0,1011.5693325066229
2024-12-30,geo_b,0.0,0.0,0,0,892.3869442679448
2025-01-06,geo_a,0.0,0.0,0,0,4191.411691573294
2025-01-06,geo_b,0.0,0.0,0,0,2915.878976887676
2025-01-13,geo_a,0.0,0.0,0,0,2592.332077100188
2025-01-13,geo_b,0.0,0.0,0,0,128.99781102999054
2025-01-20,geo_a,0.0,0.0,0,0,62.161748246918144
2025-01-20,geo_b,0.0,0.0,0,0,3662.530188848982
2025-01-27,geo_a,0.0,0.0,0,0,1073.282012569104
2025-01-27,geo_b,0.0,0.0,0,0,1277.4738258257134
2025-02-03,geo_a,0.0,0.0,0,0,292.694177523111
2025-02-03,geo_b,0.0,0.0,0,0,4612.57899386672
2025-02-10,geo_a,3773.4413646280764,0.0,0,0,1486.0783319392763
2025-02-10,geo_b,6072.145929258574,0.0,0,0,1680.2312258985746
2025-02-17,geo_a,6618.749642650948,0.0,0,0,2715.2541091263256
2025-02-17,geo_b,8367.646151548992,0.0,0,0,4116.000575965103
2025-02-24,geo_a,3262.9069044917674,0.0,0,0,369.451181000697
2025-02-24,geo_b,6114.149780457332,0.0,0,0,7509.08207397005
2025-03-03,geo_a,3090.3789467052006,0.0,0,0,375.4092546347857
2025-03-03,geo_b,4628.035470042634,0.0,0,0,475.9888445045913
2025-03-10,geo_a,5659.925195866667,0.0,0,0,478.7626090685255
2025-03-10,geo_b,5123.837220051581,0.0,0,0,5048.730142688614
2025-03-17,geo_a,6118.615008494277,0.0,0,0,511.5116827952056
2025-03-17,geo_b,4414.510252532963,0.0,0,0,3832.12728509883
2025-03-24,geo_a,5599.748612058648,0.0,0,0,696.9770523939662
2025-03-24,geo_b,6539.037554848946,0.0,0,0,5245.315915654021
2025-03-31,geo_a,8632.658548976382,0.0,0,0,1695.428695645468
2025-03-31,geo_b,7170.1109837604145,0.0,0,0,4116.509969091185
2025-04-07,geo_a,8603.058545898039,0.0,0,0,1303.7740343726693
2025-04-07,geo_b,7449.564335542484,0.0,0,0,2553.199927919723
2025-04-14,geo_a,9318.978484549118,0.0,0,0,6573.892387193802
2025-04-14,geo_b,6030.272080182584,0.0,0,0,2586.1399763730315
2025-04-21,geo_a,0.0,3584.7100422629983,0,0,466.6022207310611
2025-04-21,geo_b,0.0,0.0,0,0,199.78745252428504
2025-04-28,geo_a,0.0,9576.012158131563,0,0,29.872373653838288
2025-04-28,geo_b,0.0,0.0,0,0,297.8943627803641
2025-05-05,geo_a,0.0,9406.582154633154,0,0,5201.58817239666
2025-05-05,geo_b,0.0,0.0,0,0,2148.309840858023
2025-05-12,geo_a,0.0,6685.980815731772,0,0,3256.300422762101
2025-05-12,geo_b,0.0,0.0,0,0,2915.6660739255494
2025-05-19,geo_a,0.0,5109.085817573277,0,0,3093.3824475625306
2025-05-19,geo_b,0.0,0.0,0,0,1720.1448754442258
2025-05-26,geo_a,0.0,2946.5678192935356,0,0,7438.849535314871
2025-05-26,geo_b,0.0,4441.710401033795,0,0,1145.1880926917875
2025-06-02,geo_a,0.0,7285.219640105372,0,0,5150.067566691148
2025-06-02,geo_b,0.0,11662.54066308507,0,0,3621.46473134674
2025-06-09,geo_a,0.0,4800.761575346152,0,0,8066.486761788387
2025-06-09,geo_b,0.0,8621.867642341444,0,0,943.6406722538986
2025-06-16,geo_a,0.0,6384.065020785492,0,0,5618.1739399306325
2025-06-16,geo_b,0.0,8090.900533312232,0,0,5581.399435727076
