date,dayofyear,quarter,trend,cs,cc,seasonality,z,x1,x2,epsilon,x1_adstock,x2_adstock,x1_adstock_saturated,x2_adstock_saturated,x1_effect,x2_effect,y,y01,y02
2021-10-02,275,2021Q4,1.1544346900318838,0.03654700988811993,0.018276557681691223,0.016447070270943345,0.0536931689208572,0.6465536753530698,0.3361875974864426,-0.01047644783546034,0.45628346884479165,0.17930005199276938,0.22426428437478593,0.22044621243163687,0.44852856874957187,0.3306693186474553,199.32963687852512,154.47678000356794,166.2627050137796
2021-10-09,282,2021Q4,1.1817089106114174,0.2738454748405547,0.13825031091098192,0.12362873572546097,1.0452428198639796,1.4119166234502867,0.20393103600169624,-0.028577795277266983,1.1332976189528634,0.19841324519728937,0.5128938989062704,0.24305329234109183,1.0257877978125407,0.3645799385116377,371.237040724777,268.6582609435229,334.7790468736132
2021-10-16,289,2021Q4,1.2083177392684985,0.49533725523256594,0.2562218218071163,0.22546772311190466,0.17970258902172345,0.837610371189355,0.024025993768313988,0.030797635015334397,0.9311045793974716,0.11202048594174548,0.4345986539263304,0.1391175597967474,0.8691973078526608,0.2086763396951211,272.21593339652424,185.2962026112582,251.34829942701217
2021-10-23,296,2021Q4,1.2343003316067325,0.6882375836422284,0.3704825404820963,0.3176160372372974,0.14049554171138512,0.9736124879061,0.12025741894126316,0.09740459053906225,0.9664255784107022,0.12014753307287973,0.4488129335010526,0.14906535709973576,0.8976258670021052,0.22359803564960362,291.1040403746186,201.3414536744081,268.7442368096582
2021-10-30,303,2021Q4,1.259692281860326,0.8414120250581577,0.4793776594606945,0.39623690535565564,0.8691550468673631,1.4159853483152163,0.08462973042718276,0.028347348071773498,1.2855157211907169,0.0940033695147226,0.5667744227571746,0.11696637914829519,1.1335488455143492,0.17544956872244277,386.242999639191,272.8881150877561,368.6980427669467
2021-11-06,310,2021Q4,1.2845260536482033,0.9460191696320084,0.5813300798152042,0.4582047748341638,0.07896498063100685,0.8767930779747236,1.7954257011904133,0.1759284147936717,0.9963509431213478,0.9977643575255252,0.4606810517522574,0.8474981456986495,0.9213621035045148,1.2712472185479742,419.0233545959534,326.887144245502,291.89863274115606
2021-11-13,317,2021Q4,1.3088313465286388,0.9960209693076331,0.6748632518680403,0.501265266352702,0.04186986743568301,0.9907536324029886,0.06839240282924941,0.058865147014754864,0.9933082387559914,0.5345572604794185,0.4594817319993775,0.5837923414193995,0.918963463998755,0.8756885121290993,370.5483603459633,278.6520139460878,282.97950913305334
2021-11-20,324,2021Q4,1.3326354096146389,0.9885312610933433,0.75862255966641,0.524146146227926,0.11544562367855207,0.9347109992379619,0.10270002828860955,0.006002535852532494,0.9520677984340821,0.31804339802892556,0.4430616775890687,0.3778543393108343,0.8861233551781375,0.5667815089662515,343.11345795180387,254.5011224339901,286.4353070551787
2021-11-27,331,2021Q4,1.3559633112563296,0.9239823598019431,0.8313949395234058,0.5266131897976046,0.11828089660983887,0.9379365766619341,0.1325608147766077,-0.02651213657431231,0.9394432720218131,0.2268998092144141,0.4379743744859831,0.2762565500493783,0.8759487489719662,0.4143848250740675,326.46788351354945,238.87300861635282,285.02940100614273
2021-12-04,338,2021Q4,1.378838172046419,0.8061001043286311,0.8921264484954345,0.5094679658472197,0.13066657748536645,1.0586245593961292,0.13402458337733536,0.18778863027045634,1.0239095768532158,0.12508215903543882,0.47146687547098753,0.1550909605267419,0.9429337509419751,0.23263644079011286,338.2331537381549,243.93977864395742,314.9695096591437
2021-12-11,345,2021Q4,1.4012813670346835,0.641688797825113,0.9399375283564133,0.47448789785445783,0.04924525343854872,1.103210773445895,0.03943941994374622,-0.0711529330202559,1.0800632534535868,0.08129569006007574,0.4930119065597704,0.10127125823344256,0.9860238131195408,0.15190688735016383,299.1792285777139,200.57684726575982,283.9885398426975
2021-12-18,352,2021Q4,1.423312701956684,0.4402384552773285,0.974135744004672,0.42431225978460013,0.24437035498938486,0.9796165402889652,0.17896780169032545,0.1602256894843268,1.010007247874564,0.1326740049885911,0.4660431353143672,0.16433861952189446,0.9320862706287344,0.2465079292828417,343.0815206126572,249.87289354978373,318.43072768437304
2021-12-25,359,2021Q4,1.4449505674232475,0.21337702862092797,0.9942258118156161,0.36228085213096317,0.035413371403349006,1.0393924364332736,0.4282552036474964,-0.012120216943921793,1.0311568322045088,0.29032108394707346,0.47428022081978166,0.3477670624357325,0.9485604416395633,0.5216505936535988,330.07356093068,235.2175167667237,277.90850156532014
2022-01-01,1,2022Q1,1.4662120743304699,-0.03439806061360801,0.9998520419557735,0.2896361944026496,0.08743511966644335,0.801978659473111,0.3350352897952205,0.012583861384945567,0.8692650458095548,0.3193785437517431,0.40918549261928516,0.3792840885627908,0.8183709852385703,0.5689261328441861,324.31643678672646,242.47933826286942,267.42382350230787
2022-01-08,8,2022Q1,1.4871131731971623,-0.2717767384711357,0.9905453876091833,0.21563059474141427,0.03585636215301637,0.7293192662260507,0.8933506606216454,0.03286581376367966,0.7691657233131831,0.6348283102092909,0.3666807906204758,0.6604071649977514,0.7333615812409516,0.9906107474966271,349.54382725928514,276.20766913519,250.48275250962243
2022-01-15,15,2022Q1,1.5076687596889715,-0.49346814167723735,0.9668929289391521,0.14202743617857444,0.05363627282329219,0.9467912857984861,0.018415133216006723,-0.05362441761882425,0.8933159779834718,0.32126996609683817,0.41914799944090975,0.38130643266458747,0.8382959988818195,0.5719596489968812,305.9963698950715,222.16677000688952,248.80040499538336
2022-01-22,22,2022Q1,1.5278927682238255,-0.6866759803451553,0.9292372181882051,0.07276837135291495,0.8695840734159865,1.2610293511089095,0.587196482953446,-0.11777382049566623,1.1519822827202355,0.45953126716867376,0.5197456054047072,0.5185936238974883,1.0394912108094143,0.7778904358462324,416.98530391527066,313.0361828343293,339.1962603306475
2022-01-29,29,2022Q1,1.5477982552548242,-0.8402480696078469,0.8781236129591848,0.011362663005401374,0.2048308212640363,0.8729322695526988,0.16721359497290086,0.0682180508022411,0.9570528657694698,0.30777837457671,0.4450627038301159,0.3668020529538097,0.8901254076602318,0.5502030794307146,327.2538277417449,238.24128697572172,272.23351979867346
2022-02-05,36,2022Q1,1.5673974735810186,-0.945320046913132,0.8142923779467267,-0.03930830068992158,0.2861013483715467,0.9071249864963511,0.1977148173960552,0.016284958401854503,0.9231197414809609,0.22955873454552958,0.4313546956952438,0.2793237254237388,0.8627093913904876,0.41898558813560816,311.2170459190594,224.9461067800106,269.3184871054986
2022-02-12,43,2022Q1,1.586701938833353,-0.9958270335100595,0.7386679638813748,-0.07714772088860541,0.09440584316888313,0.6309413010550652,0.10488831912728222,0.008102920945361981,0.7167893392686336,0.17010596636678177,0.3437992325280088,0.20948481812964426,0.6875984650560176,0.3142272271944664,261.3888674309477,192.62902092534594,229.96614471150104
2022-02-19,50,2022Q1,1.6057224891142527,-0.9888537064205885,0.6523456189565257,-0.10095242623921884,0.09295152493811938,0.6184679333606209,0.08793336100040812,-0.0626825713978249,0.6442912799856986,0.11237755961849366,0.3114457301019413,0.13955523631753325,0.6228914602038826,0.20933285447629987,236.7263331095511,174.43718708916282,215.79304766192112
2022-02-26,57,2022Q1,1.6244693386284874,-0.9248025743285089,0.5565755266413303,-0.11046811430615358,0.3829378267808734,0.942690540415275,0.629312975306678,-0.04744490624531883,0.8535695216328995,0.3862485801403784,0.40263078921621287,0.44849180052308274,0.8052615784324257,0.6727377007846241,332.7493424074938,252.22318456425126,265.4755723290314
2022-03-05,64,2022Q1,1.64295212602492,-0.8073707443023492,0.45274469960737107,-0.10638781340849345,0.19519952530030876,0.6894775077801454,0.47341039324977313,-0.135364945454522,0.7374609732079537,0.43901933922353303,0.35288078332123163,0.49960091615879065,0.7057615666424633,0.749401374238186,305.15618333428625,234.58002667003993,230.21604591046767
2022-03-12,71,2022Q1,1.661179958069452,-0.6433365204044917,0.342356891994542,-0.09029388852298492,0.047787833539952404,0.711066173657733,0.07884210316735193,0.061310857963080716,0.7194426314960396,0.25806251399677815,0.34496853783468834,0.31183622791093873,0.6899370756693767,0.4677543418664081,283.7676178585285,214.77391029159082,236.9921836718877
2022-03-19,78,2022Q1,1.6791614491856217,-0.44216815196707204,0.22701082094141847,-0.06454719930769606,0.1823667969657348,0.8203214381476348,0.1815268995396996,0.1444561845279225,0.791211651754679,0.22291449138621525,0.37618287296337805,0.27164878738985443,0.7523657459267561,0.40747318108478164,310.12761583831207,234.89104124563647,269.3802977298339
2022-03-26,85,2022Q1,1.6969047573282294,-0.21547731504673012,0.10837701279187609,-0.03213009067645621,0.035069475628629464,0.7298275789279142,0.3372333759364741,0.038651533414070266,0.7470260117935529,0.2703379470156712,0.35706067403074343,0.3256213696936742,0.7141213480614869,0.4884320545405113,294.1049078296471,222.69277302349843,245.261702375596
2022-04-02,92,2022Q2,1.7144176165949063,0.023651127245231586,-0.011826390691832589,0.003547420966019699,0.2413618515762348,0.8954832951985785,0.34182082102072264,-0.010066937383143933,0.8521237014812975,0.3016930649438952,0.4020248949654824,0.3602005496246543,0.8040497899309648,0.5403008244369815,329.3610566121963,248.9560776190998,275.3309741684982
2022-04-09,99,2022Q2,1.731707366928947,0.2614143985111562,-0.13185851571739118,0.03886676483812951,0.3757246195336929,1.009177773186561,0.14657255407399908,-0.035951753815107526,0.963765647621477,0.2263904912058354,0.44775023338615716,0.2756683866350046,0.8955004667723143,0.4135025799525069,341.9350044210483,252.38495774381687,300.5847464257976
2022-04-16,106,2022Q2,1.748780981222537,0.48408852163897587,-0.2499809690726521,0.07023226576989712,0.12971259405244465,0.8471045552873107,0.1263161008913691,-0.013587627186383622,0.8822559833748798,0.1745129360936579,0.4145789961040402,0.21474566239036386,0.8291579922080804,0.3221184935855458,308.64146996521214,225.7256707444041,276.4296206066576
2022-04-23,113,2022Q2,1.7656450900915814,0.6788204829862357,-0.3644830148102912,0.09430124045278333,0.26364557908052055,0.8350894123553106,0.47326068576059277,0.0156969237536921,0.8498410920950289,0.3284210545879293,0.40106761370403576,0.3889194798335542,0.8021352274080715,0.5833792197503312,352.480328053698,272.2668053128908,294.14240607866486
2022-04-30,120,2022Q2,1.7823060045606391,0.8343701235229537,-0.47370635037968,0.1081991319429821,0.08722894372833868,0.8347404228170352,0.06976813306249496,0.03184598006547911,0.8389233989947237,0.19002617089327117,0.39647684590191,0.23316394440551202,0.79295369180382,0.34974591660826804,315.2279668709527,235.9325976905707,280.2533752101259
2022-05-07,127,2022Q2,1.7987697368682416,0.9417589340994617,-0.5760691233798758,0.10970694321587575,0.1486677744424808,0.9997001303422064,0.2641709053684104,0.043030767760555956,0.9514129338687736,0.23101848317398788,0.4427984832857745,0.28100518717258366,0.885596966571549,0.4215077807588755,340.72799696175787,252.16830030460295,298.5772188858703
2022-05-14,134,2022Q2,1.8150420195784176,0.994788305609327,-0.6700888411055113,0.09740983935114471,0.5417774858400098,1.0368365126933565,0.15732238018332773,-0.175080067919467,1.012294004222403,0.1952039743217231,0.46693769901898946,0.23927502429707428,0.9338753980379789,0.35891253644561144,357.1937211333696,263.8061813295717,321.3024674888084
2022-05-21,141,2022Q2,1.831128323163001,0.9903973200352558,-0.7544038410927472,0.0707980436827526,0.1520920883392051,0.8634893645719489,0.32013631998671555,0.06379275032128402,0.9082930991720638,0.25256600162842335,0.42530150219297785,0.3056204816016777,0.8506030043859557,0.4584307224025166,342.68449322947146,257.62419279087595,296.84142098921984
2022-05-28,148,2022Q2,1.8470338722008033,0.9288394302558068,-0.8277930117131022,0.030313925562811404,0.14127740237545738,0.7162704139804789,0.2848038427081356,-0.0742426022332328,0.7732000091839839,0.27585277915646755,0.3684254262197638,0.3317700934538449,0.7368508524395276,0.49765514018076734,317.88885905261344,244.20377380866066,268.12334503453667
2022-06-04,155,2022Q2,1.8627636603235849,0.8136678304455991,-0.8891934772070711,-0.0226576940284416,0.164521600051078,0.7075798589031242,0.085146190964295,-0.11329333013129027,0.725596056281908,0.1745319945802441,0.34767622892091105,0.21476838676303567,0.6953524578418221,0.3221525801445535,290.8839274201306,221.3486816359484,258.6686694056753
2022-06-11,162,2022Q2,1.8783224640246354,0.6515303615068021,-0.9377159910299093,-0.08585568885693216,0.23592337542025119,0.7286540996512534,0.22127110355084462,0.037849708964085294,0.725975022882058,0.20003317317779493,0.34784279673931445,0.24495764110745916,0.6956855934786289,0.3674364616611887,312.93619146918576,243.36763212132286,276.1925453030669
2022-06-18,169,2022Q2,1.8937148554333816,0.451785789832884,-0.9726578145718654,-0.15626160742169443,0.03585555748372426,0.5508104298258681,0.3747261449239649,0.04781805982017349,0.6015724405081144,0.28919931988212155,0.2920319467646338,0.34653384218272293,0.5840638935292676,0.5198007632740844,292.4991522118937,234.09276285896695,240.51907588448523
2022-06-25,176,2022Q2,1.9089452141485563,0.22596360824801906,-0.9935128947338007,-0.23026478594573446,0.064847331550807,0.5361629814626284,0.001443329811201104,0.06509120030710239,0.5547562706911686,0.13587597441676352,0.27047675304927266,0.16823040545464113,0.5409535060985453,0.2523456081819617,260.1918074341238,206.09645682426927,234.95724661592763
2022-07-02,183,2022Q3,1.924017738212866,-0.012901459949419653,-0.9999791929590823,-0.3038641958725506,0.0799549825435084,0.5117127734125017,0.675562732989688,-0.03285616207506039,0.5235061871744545,0.4253999051040723,0.25593452793217614,0.48671757250872333,0.5118690558643523,0.730076358763085,290.9197777436201,239.7328721571849,217.91214186731162
2022-07-09,190,2022Q3,1.9389364543036334,-0.2510218406258827,-0.9919630595773397,-0.3728954700609667,0.048193326194179056,0.4557093692305449,0.17183362760664153,-0.07772811625666382,0.4744881800926114,0.2969688504905501,0.23289099361720023,0.3550505626576399,0.46578198723440045,0.5325758439864599,253.48640254010425,206.90820381666418,200.22881814145825
2022-07-16,197,2022Q3,1.953705227206405,-0.47465294389193496,-0.9695805901076308,-0.43327006019986974,0.48398765930461046,0.740501485803382,0.32732001632164376,-0.07060462300992335,0.6617818254616525,0.31056422911935283,0.3193210743346,0.3698119901753674,0.6386421486692,0.5547179852630512,312.7178337233473,248.85361885642735,257.2460351970422
2022-07-23,204,2022Q3,1.9683277686318768,-0.6708865180801582,-0.9331559438780432,-0.4812127385874604,0.0005028737567493494,0.6093799545828786,0.5257148348826247,0.03344660305025251,0.6255190461798021,0.4356152488367029,0.30294545297215814,0.49640110090997114,0.6058909059443163,0.7446016513649567,287.15570641606917,226.5666158216375,212.69554127957346
2022-07-30,211,2022Q3,1.9828076454306043,-0.8283957292921139,-0.8832166493127127,-0.513483713581448,0.07574723125816347,0.5280658239867826,0.508242528638987,-0.03127136330962511,0.557395269621154,0.4663515485928216,0.27169928397926457,0.5247985894600858,0.5433985679585291,0.7871978841901288,284.43962519463525,230.09976839878235,205.71983677562233
2022-08-06,218,2022Q3,1.9971482872547246,-0.9380889596420647,-0.8204859638785327,-0.5275724770561792,0.06098960280741227,0.39067772503437076,0.6547477839341187,-0.014994225756040442,0.44032124788959487,0.5766468048077195,0.21667115005046927,0.6174098602494396,0.43334230010093855,0.9261147903741593,287.5028277725015,244.16859776240764,194.89134873508556
2022-08-13,225,2022Q3,2.011352993711251,-0.993634586189866,-0.7458723993404063,-0.5218520956590816,0.07343999936550083,0.5223877936268014,0.06287726001770857,0.056449720531627806,0.4965210261606639,0.3109472738692495,0.24328282359882927,0.3702252409728053,0.48656564719765855,0.5553378614592079,266.1294126606164,217.4728479408506,210.59562651469568
2022-08-20,232,2022Q3,2.0254249410473344,-0.9918264497026016,-0.6604565640279754,-0.49568490411917304,0.29667735052703614,0.6956789384022629,0.6995495319382601,-0.008940995762878661,0.6364248757876074,0.5110428928056093,0.30788970476266586,0.5640843982270092,0.6157794095253317,0.8461265973405138,327.93823985581645,266.36029890328325,243.32558012176503
2022-08-27,239,2022Q3,2.039367188404164,-0.9327689179559782,-0.5654755126737576,-0.44947332918892074,0.058393931329177376,0.5462964325463256,0.1642596482647515,-0.1247811314789815,0.5734391771837295,0.3261851745227059,0.2791127360350522,0.3865447991693026,0.5582254720701044,0.579817198753954,266.1549329889498,210.33238578193934,208.1732131135544
2022-09-03,246,2022Q3,2.0531826836728473,-0.8198708615029215,-0.46230483047981086,-0.38465270759481973,0.09912765405530181,0.48673861127430385,0.07489929700142475,0.10418059654232587,0.5132978940877408,0.18121395286430886,0.25115851810199685,0.22272112323260687,0.5023170362039937,0.3340816848489103,270.82369477285596,220.59199115245653,237.41552628796492
2022-09-10,253,2022Q3,2.066874268982606,-0.6596488896351408,-0.35243871088460327,-0.30362628015592324,0.29299825305060667,0.7852181277215936,0.4311731303121917,-0.14601325869469092,0.7051444752081263,0.3184700705980663,0.3386547600059462,0.37831144072718437,0.6773095200118924,0.5674671610907766,315.5009664285267,247.77001442733746,258.75425031944906
2022-09-17,260,2022Q3,2.080444685848964,-0.461351203990578,-0.23746831555846842,-0.20964585586471393,0.05218627135616566,0.5369441045613765,0.05798153018962097,0.06586521975535685,0.5864968394998537,0.1668402003355557,0.28512190987843616,0.2055784348477209,0.5702438197568723,0.30836765227158136,286.7461793124226,229.72179733673536,255.90941408526447
2022-09-24,267,2022Q3,2.0938965800071605,-0.23642378142121298,-0.11905873003404988,-0.10664475343657887,0.19005654736786518,0.9256512324553051,0.05674208360736779,-0.23807770177742793,0.8260734211877682,0.10820722314954895,0.391048071654956,0.13444016598983166,0.782096143309912,0.2016602489847475,292.29870644556786,214.08909211457666,272.1326815470931
2022-10-01,274,2022Q4,2.1072325059538586,0.0021503013227746654,0.001075151282798226,0.0009676357816718674,0.02647902418321108,0.7395293625871143,0.8718519838496049,-0.03631906480024944,0.7669376084563957,0.5165946930611829,0.3657161298951125,0.5687974555892518,0.731432259790225,0.8531961833838777,368.2988544292595,295.15562845023703,282.9792360908717
2022-10-08,281,2022Q4,2.120454931218258,0.2406002661322256,0.12119346147073601,0.10853811828088847,0.13368056287331,0.9883483020436096,0.4907863731883192,0.06689814416903,0.9230862473986439,0.505677641220622,0.43134106462520555,0.5594945085496966,0.8626821292504111,0.839241762824545,413.14956486164425,326.8813519366032,329.2253885791898
2022-10-15,288,2022Q4,2.1335662403819384,0.46516249913190355,0.2395565591209271,0.2114157174758492,0.19806703013695182,0.8440878060870128,0.5520462937288199,-0.10191121469442044,0.8695430646501264,0.5453307929260275,0.4093012207242082,0.592599774949868,0.8186024414484164,0.888899662424802,414.86398771735367,333.00374357251206,325.9740214748735
2022-10-22,295,2022Q4,2.1465687388651604,0.6628750027453377,0.3544502230989869,0.30519756775329737,0.3315947395108636,1.1052430449694044,0.18210048268845436,0.17015370682666664,1.035559651919044,0.36789425110994384,0.47598465940764906,0.42997646995111893,0.9519693188152981,0.6449647049266785,455.0448776697965,359.8479457882666,390.54840717712864
2022-10-29,302,2022Q4,2.1594646564959032,0.8223255775192096,0.4642104791518923,0.38596081700133056,0.0019223830951913276,0.7866453079891764,0.08511221655433675,-0.03091804251361547,0.8615889401432647,0.20027857492229803,0.4059850450836118,0.24524596518071337,0.8119700901672235,0.36786894777107004,369.62688520171037,288.42987618498796,332.83999042460334
2022-11-05,309,2022Q4,2.1722561508765823,0.9343105477678196,0.5672476988027229,0.4504674739711627,0.006552828709787726,0.8209424241772053,0.37826667224578037,0.009983878620873759,0.8321794364047663,0.28552196688595455,0.3936311257681323,0.34248272330947377,0.7872622515362646,0.5137240849642106,394.02466686788813,315.2984417142617,342.65225837146704
2022-11-12,316,2022Q4,2.184945310562219,0.9923660086146721,0.6620696215153815,0.49633068903901606,0.3617509190924383,1.0986993924852833,0.031347954993460866,0.15217787077176892,1.0201988423935389,0.14107834964852908,0.47002265948921945,0.17454233670697739,0.9400453189784389,0.2618135050604661,439.7063613504347,345.7018294525908,413.5250108443881
2022-11-19,323,2022Q4,2.1975341580627252,0.9931409302238695,0.7473029667054297,0.5221331690787897,0.16036127961785399,1.0860840424826739,0.18169926457534682,0.006731910561656331,1.066208963810808,0.16137543317483438,0.4877505945919952,0.19902707108435766,0.9755011891839904,0.2985406066265365,416.0802313131553,318.5301123947562,386.2261706505016
2022-11-26,330,2022Q4,2.210024652680984,0.936590583203982,0.821713322596059,0.5274911717400123,0.0040928026842658675,0.9761425803678772,0.45122508964008945,0.08311023346684188,1.0042457190466754,0.3185040238436537,0.4637850366080944,0.37834780748386254,0.9275700732161888,0.5675217112257938,431.9810645014087,339.2240571797898,375.2288933788293
2022-12-03,337,2022Q4,2.22241869319751,0.8259791204413983,0.8842230238742036,0.5130606432946806,0.5094253232156316,1.3330553414967015,0.3248815398172063,0.010416569610378682,1.2373398468790457,0.31991327741614417,0.5502012734260675,0.3798562044271369,1.100402546852135,0.5697843066407053,492.550808281104,382.51055359589054,435.5723776170335
2022-12-10,344,2022Q4,2.2347181204116415,0.6676911663366996,0.9339267592294762,0.4804853776698527,0.05579449228710865,0.8708050157282475,0.06136702507432211,-0.026078365987139886,0.9794627519812272,0.19164078691459518,0.45400320317026277,0.23507159001949965,0.9080064063405255,0.3526073850292495,400.5533415751238,309.7527009410712,365.29260307219886
2022-12-17,351,2022Q4,2.24692471954847,0.4708632887360563,0.9701046827361175,0.43229039144165216,0.03204707920677836,0.8305732849208735,0.08341144683339353,0.0003237817601140225,0.8737795483726064,0.13424985628259592,0.4110630686892392,0.1662546117947875,0.8221261373784784,0.24938191769218127,378.3094027027674,296.0967889649196,353.37121093354926
2022-12-24,358,2022Q4,2.259040222540022,0.2468566254334839,0.9922328391893008,0.37172683938683543,0.11325688788005722,0.8599738421793223,0.0807418664931009,-0.19351983871543968,0.863451498441452,0.09514642061628213,0.4067625330299513,0.1183754087909744,0.8135250660599026,0.1775631131864616,354.15922903378396,272.8067224277937,336.4029177151378
